Default schedule
Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
717	0.297071	121	0.024793	162	0.660494	0.906889	717	0.297071	0.323000	0.323678	
720	0.261111	140	0.028571	140	0.757143	0.906889	720	0.261111	0.298000	0.323669	
716	0.262570	139	0.007194	145	0.744828	0.906889	716	0.262570	0.297000	0.323661	
715	0.244755	144	0.020833	141	0.666667	0.906889	715	0.244755	0.272000	0.323644	
699	0.291845	151	0.033113	150	0.773333	0.906889	699	0.291845	0.325000	0.323645	
715	0.323077	122	0.008197	163	0.803681	0.906889	715	0.323077	0.363000	0.323657	
725	0.271724	129	0.007752	146	0.780822	0.906889	725	0.271724	0.312000	0.323654	
725	0.310345	141	0.014184	134	0.761194	0.906889	725	0.310345	0.329000	0.323655	
740	0.283784	123	0.016260	137	0.839416	0.906889	740	0.283784	0.327000	0.323656	
691	0.302460	147	0.020408	162	0.691358	0.906889	691	0.302460	0.324000	0.323656	
724	0.285912	130	0.007692	146	0.746575	0.906889	724	0.285912	0.317000	0.323654	
714	0.292717	155	0.058065	131	0.725191	0.906889	714	0.292717	0.313000	0.323651	
699	0.300429	165	0.018182	136	0.757353	0.906889	699	0.300429	0.316000	0.323648	
701	0.302425	151	0.033113	148	0.641892	0.906889	701	0.302425	0.312000	0.323645	
729	0.338820	125	0.024000	146	0.691781	0.906889	729	0.338820	0.351000	0.323653	
726	0.303030	124	0.048387	150	0.653333	0.906889	726	0.303030	0.324000	0.323654	
742	0.293801	120	0.000000	138	0.710145	0.906889	742	0.293801	0.316000	0.323651	
716	0.300279	130	0.023077	154	0.707792	0.906889	716	0.300279	0.327000	0.323652	
702	0.310541	162	0.043210	136	0.617647	0.906889	702	0.310541	0.309000	0.323648	
723	0.318119	145	0.013793	132	0.696970	0.906889	723	0.318119	0.324000	0.323648	
724	0.321823	147	0.013605	129	0.751938	0.906889	724	0.321823	0.332000	0.323650	
721	0.335645	145	0.013793	134	0.649254	0.906889	721	0.335645	0.331000	0.323653	
736	0.331522	138	0.028986	126	0.650794	0.906889	736	0.331522	0.330000	0.323655	
745	0.307383	114	0.052632	141	0.631206	0.906889	745	0.307383	0.324000	0.323655	
717	0.331939	136	0.014706	147	0.646259	0.906889	717	0.331939	0.335000	0.323658	
727	0.320495	129	0.015504	144	0.687500	0.906889	727	0.320495	0.334000	0.323662	
714	0.303922	125	0.032000	161	0.689441	0.906889	714	0.303922	0.332000	0.323664	
707	0.332390	141	0.049645	152	0.657895	0.906889	707	0.332390	0.342000	0.323670	
732	0.315574	142	0.014085	126	0.674603	0.906889	732	0.315574	0.318000	0.323668	
717	0.304045	142	0.028169	141	0.687943	0.906889	717	0.304045	0.319000	0.323667	
732	0.300546	139	0.014388	129	0.643411	0.906889	732	0.300546	0.305000	0.323661	
703	0.321479	128	0.054688	169	0.721893	0.906889	703	0.321479	0.355000	0.323671	
714	0.309524	157	0.050955	129	0.674419	0.906889	714	0.309524	0.316000	0.323668	
706	0.331445	150	0.033333	144	0.729167	0.906889	706	0.331445	0.344000	0.323675	
701	0.299572	130	0.038462	169	0.674556	0.906889	701	0.299572	0.329000	0.323677	
730	0.317808	123	0.016260	147	0.680272	0.906889	730	0.317808	0.334000	0.323680	
705	0.304965	156	0.032051	139	0.676259	0.906889	705	0.304965	0.314000	0.323677	
644	0.203416	157	0.006369	199	0.798995	0.906889	644	0.203416	0.291000	0.323666	
648	0.211420	169	0.000000	183	0.748634	0.906889	648	0.211420	0.274000	0.323651	
601	0.193012	176	0.000000	223	0.775785	0.906889	601	0.193012	0.289000	0.323640	
624	0.274038	172	0.000000	204	0.808824	0.789756	624	0.274038	0.336000	0.323644	
663	0.266968	155	0.000000	182	0.774725	0.789756	663	0.266968	0.318000	0.323642	
692	0.317919	140	0.014286	168	0.672619	0.789756	692	0.317919	0.335000	0.323645	
723	0.370678	132	0.045455	145	0.662069	0.789756	723	0.370678	0.370000	0.323660	
731	0.377565	131	0.015267	138	0.710145	0.789756	731	0.377565	0.376000	0.323677	
705	0.374468	160	0.050000	135	0.681481	0.789756	705	0.374468	0.364000	0.323689	
699	0.347639	151	0.019868	150	0.693333	0.789756	699	0.347639	0.350000	0.323698	
740	0.372973	112	0.044643	148	0.716216	0.789756	740	0.372973	0.387000	0.323718	
724	0.357735	140	0.007143	136	0.639706	0.789756	724	0.357735	0.347000	0.323725	
707	0.408769	141	0.042553	152	0.730263	0.789756	707	0.408769	0.406000	0.323751	
745	0.291275	121	0.033058	134	0.626866	0.992512	745	0.291275	0.305000	0.323745	
718	0.279944	145	0.027586	137	0.715328	0.992512	718	0.279944	0.303000	0.323739	
698	0.302292	156	0.051282	146	0.698630	0.992512	698	0.302292	0.321000	0.323738	
714	0.289916	138	0.014493	148	0.648649	0.992512	714	0.289916	0.305000	0.323732	
708	0.292373	142	0.035211	150	0.713333	0.992512	708	0.292373	0.319000	0.323730	
740	0.274324	121	0.074380	139	0.755396	0.992512	740	0.274324	0.317000	0.323728	
705	0.225532	128	0.000000	167	0.718563	0.992512	705	0.225532	0.279000	0.323714	
733	0.256480	123	0.000000	144	0.736111	0.992512	733	0.256480	0.294000	0.323705	
728	0.251374	138	0.000000	134	0.686567	0.992512	728	0.251374	0.275000	0.323689	
715	0.251748	151	0.013245	134	0.731343	0.992512	715	0.251748	0.280000	0.323676	
720	0.279167	154	0.006494	126	0.761905	0.992512	720	0.279167	0.298000	0.323668	
722	0.285319	139	0.007194	139	0.820144	0.992512	722	0.285319	0.321000	0.323667	
680	0.254412	162	0.000000	158	0.746835	0.992512	680	0.254412	0.291000	0.323656	
718	0.257660	151	0.052980	131	0.740458	0.992512	718	0.257660	0.290000	0.323646	
719	0.304590	130	0.053846	151	0.781457	0.992512	719	0.304590	0.344000	0.323652	
720	0.243056	136	0.007353	144	0.743056	0.992512	720	0.243056	0.283000	0.323639	
715	0.251748	143	0.013986	142	0.774648	0.992512	715	0.251748	0.292000	0.323630	
729	0.245542	141	0.007092	130	0.738462	0.992512	729	0.245542	0.276000	0.323615	
726	0.271350	138	0.014493	136	0.823529	0.992512	726	0.271350	0.311000	0.323611	
716	0.261173	135	0.044444	149	0.805369	0.992512	716	0.261173	0.313000	0.323607	
694	0.305476	151	0.013245	155	0.638710	0.992512	694	0.305476	0.313000	0.323604	
731	0.280438	121	0.049587	148	0.729730	0.992512	731	0.280438	0.319000	0.323602	
718	0.316156	125	0.032000	157	0.796178	0.992512	718	0.316156	0.356000	0.323613	
663	0.196078	149	0.000000	188	0.776596	0.992512	663	0.196078	0.276000	0.323598	
638	0.263323	178	0.000000	184	0.728261	0.835796	638	0.263323	0.302000	0.323591	
637	0.246468	185	0.000000	178	0.775281	0.835796	637	0.246468	0.295000	0.323582	
613	0.247961	177	0.000000	210	0.766667	0.835796	613	0.247961	0.313000	0.323579	
631	0.250396	163	0.000000	206	0.810680	0.835796	631	0.250396	0.325000	0.323579	
640	0.253125	168	0.000000	192	0.760417	0.835796	640	0.253125	0.308000	0.323574	
670	0.244776	143	0.000000	187	0.812834	0.835796	670	0.244776	0.316000	0.323572	
630	0.253968	185	0.000000	185	0.724324	0.835796	630	0.253968	0.294000	0.323563	
635	0.240945	176	0.000000	189	0.761905	0.835796	635	0.240945	0.297000	0.323554	
608	0.248355	181	0.000000	211	0.763033	0.835796	608	0.248355	0.312000	0.323551	
629	0.260731	172	0.000000	199	0.814070	0.835796	629	0.260731	0.326000	0.323551	
631	0.309033	168	0.000000	201	0.786070	0.835796	631	0.309033	0.353000	0.323561	
635	0.262992	154	0.000000	211	0.777251	0.835796	635	0.262992	0.331000	0.323563	
634	0.242902	158	0.000000	208	0.701923	0.835796	634	0.242902	0.300000	0.323556	
684	0.302632	142	0.021127	174	0.758621	0.835796	684	0.302632	0.342000	0.323561	
741	0.321188	122	0.024590	137	0.613139	0.835796	741	0.321188	0.325000	0.323562	
737	0.367707	129	0.031008	134	0.708955	0.835796	737	0.367707	0.370000	0.323576	
697	0.380201	153	0.052288	150	0.713333	0.835796	697	0.380201	0.380000	0.323594	
708	0.357345	143	0.041958	149	0.684564	0.835796	708	0.357345	0.361000	0.323606	
712	0.355337	131	0.007634	157	0.656051	0.835796	712	0.355337	0.357000	0.323616	
737	0.423338	111	0.036036	152	0.796053	0.835796	737	0.423338	0.437000	0.323651	
731	0.183311	118	0.033898	151	0.768212	1.250396	731	0.183311	0.254000	0.323630	
727	0.244842	130	0.015385	143	0.762238	1.053358	727	0.244842	0.289000	0.323619	
744	0.206989	126	0.015873	130	0.723077	1.053358	744	0.206989	0.250000	0.323596	
734	0.207084	130	0.000000	136	0.735294	1.053358	734	0.207084	0.252000	0.323574	
704	0.234375	152	0.006579	144	0.722222	1.053358	704	0.234375	0.270000	0.323557	
707	0.233380	139	0.028777	154	0.792208	1.053358	707	0.233380	0.291000	0.323547	
714	0.252101	149	0.033557	137	0.708029	1.053358	714	0.252101	0.282000	0.323534	
717	0.224547	137	0.029197	146	0.835616	1.053358	717	0.224547	0.287000	0.323522	
726	0.192837	124	0.000000	150	0.793333	1.053358	726	0.192837	0.259000	0.323502	
697	0.414634	137	0.014599	166	0.759036	0.673940	697	0.414634	0.417000	0.323531	
733	0.354707	122	0.008197	145	0.710345	0.762558	733	0.354707	0.364000	0.323544	
726	0.351240	147	0.034014	127	0.850394	0.762558	726	0.351240	0.368000	0.323558	
741	0.365722	130	0.000000	129	0.806202	0.762558	741	0.365722	0.375000	0.323574	
710	0.330986	157	0.025478	133	0.744361	0.762558	710	0.330986	0.338000	0.323578	
748	0.394385	129	0.023256	123	0.723577	0.762558	748	0.394385	0.387000	0.323598	
727	0.372765	128	0.023438	145	0.737931	0.762558	727	0.372765	0.381000	0.323616	
728	0.354396	132	0.007576	140	0.714286	0.762558	728	0.354396	0.359000	0.323627	
701	0.365193	153	0.000000	146	0.787671	0.762558	701	0.365193	0.371000	0.323642	
682	0.407625	135	0.059259	183	0.693989	0.762558	682	0.407625	0.413000	0.323669	
712	0.112360	132	0.022727	156	0.750000	1.431849	712	0.112360	0.200000	0.323631	
718	0.188022	142	0.028169	140	0.721429	1.200007	718	0.188022	0.240000	0.323605	
734	0.329700	130	0.007692	136	0.742647	0.831160	734	0.329700	0.344000	0.323611	
713	0.363254	137	0.014599	150	0.740000	0.831160	713	0.363254	0.372000	0.323626	
734	0.311989	114	0.017544	152	0.717105	0.831160	734	0.311989	0.340000	0.323631	
760	0.330263	109	0.009174	131	0.763359	0.831160	760	0.330263	0.352000	0.323640	
707	0.333805	143	0.020979	150	0.653333	0.831160	707	0.333805	0.337000	0.323644	
705	0.370213	126	0.023810	169	0.757396	0.831160	705	0.370213	0.392000	0.323665	
728	0.310440	139	0.014388	133	0.721805	0.831160	728	0.310440	0.324000	0.323666	
723	0.330567	127	0.023622	150	0.673333	0.831160	723	0.330567	0.343000	0.323672	
743	0.363392	116	0.025862	141	0.780142	0.831160	743	0.363392	0.383000	0.323690	
748	0.336898	111	0.036036	141	0.744681	0.831160	748	0.336898	0.361000	0.323701	
747	0.358768	111	0.036036	142	0.781690	0.831160	747	0.358768	0.383000	0.323720	
729	0.345679	117	0.042735	154	0.792208	0.831160	729	0.345679	0.379000	0.323737	
741	0.372470	124	0.016129	135	0.785185	0.831160	741	0.372470	0.384000	0.323755	
750	0.329333	100	0.010000	150	0.806667	0.831160	750	0.329333	0.369000	0.323769	
725	0.376552	135	0.074074	140	0.842857	0.831160	725	0.376552	0.401000	0.323793	
752	0.367021	125	0.024000	123	0.731707	0.831160	752	0.367021	0.369000	0.323807	
716	0.321229	134	0.014925	150	0.733333	0.831160	716	0.321229	0.342000	0.323813	
695	0.341007	163	0.024540	142	0.774648	0.831160	695	0.341007	0.351000	0.323821	
736	0.305707	128	0.023438	136	0.764706	0.831160	736	0.305707	0.332000	0.323824	
744	0.325269	132	0.022727	124	0.750000	0.831160	744	0.325269	0.338000	0.323828	
717	0.320781	149	0.013423	134	0.746269	0.831160	717	0.320781	0.332000	0.323831	
725	0.332414	131	0.007634	144	0.756944	0.831160	725	0.332414	0.351000	0.323839	
744	0.331989	116	0.025862	140	0.792857	0.831160	744	0.331989	0.361000	0.323850	
710	0.322535	148	0.040541	142	0.718310	0.831160	710	0.322535	0.337000	0.323854	
738	0.337398	120	0.016667	142	0.711268	0.831160	738	0.337398	0.352000	0.323863	
727	0.372765	127	0.047244	146	0.739726	0.831160	727	0.372765	0.385000	0.323882	
705	0.351773	143	0.013986	152	0.703947	0.831160	705	0.351773	0.357000	0.323892	
732	0.322404	131	0.030534	137	0.773723	0.831160	732	0.322404	0.346000	0.323899	
729	0.375857	131	0.022901	140	0.728571	0.831160	729	0.375857	0.379000	0.323916	
729	0.300412	126	0.047619	145	0.793103	0.831160	729	0.300412	0.340000	0.323921	
721	0.307906	129	0.031008	150	0.720000	0.831160	721	0.307906	0.334000	0.323924	
746	0.313673	127	0.000000	127	0.795276	0.831160	746	0.313673	0.335000	0.323927	
726	0.312672	124	0.000000	150	0.766667	0.831160	726	0.312672	0.342000	0.323933	
709	0.297602	131	0.015267	160	0.787500	0.831160	709	0.297602	0.339000	0.323937	
734	0.311989	142	0.014085	124	0.766129	0.831160	734	0.311989	0.326000	0.323938	
729	0.297668	123	0.000000	148	0.722973	0.831160	729	0.297668	0.324000	0.323938	
740	0.313514	127	0.000000	133	0.736842	0.831160	740	0.313514	0.330000	0.323940	
711	0.316456	138	0.007246	151	0.768212	0.831160	711	0.316456	0.342000	0.323945	
709	0.313117	141	0.021277	150	0.746667	0.831160	709	0.313117	0.337000	0.323949	
743	0.300135	94	0.000000	163	0.730061	0.831160	743	0.300135	0.342000	0.323955	
752	0.297872	127	0.023622	121	0.752066	0.831160	752	0.297872	0.318000	0.323953	
745	0.347651	114	0.017544	141	0.730496	0.831160	745	0.347651	0.364000	0.323965	
705	0.353191	141	0.000000	154	0.759740	0.831160	705	0.353191	0.366000	0.323978	
728	0.362637	127	0.007874	145	0.779310	0.831160	728	0.362637	0.378000	0.323995	
723	0.325035	132	0.000000	145	0.710345	0.831160	723	0.325035	0.338000	0.323999	
722	0.301939	134	0.000000	144	0.680556	0.831160	722	0.301939	0.316000	0.323997	
719	0.315716	139	0.007194	142	0.788732	0.831160	719	0.315716	0.340000	0.324001	
735	0.310204	128	0.007812	137	0.737226	0.831160	735	0.310204	0.330000	0.324003	
739	0.313938	122	0.000000	139	0.726619	0.831160	739	0.313938	0.333000	0.324006	
729	0.330590	126	0.007937	145	0.703448	0.831160	729	0.330590	0.344000	0.324012	
712	0.356742	126	0.015873	162	0.728395	0.831160	712	0.356742	0.374000	0.324027	
729	0.329218	128	0.039062	143	0.727273	0.831160	729	0.329218	0.349000	0.324035	
717	0.397490	142	0.056338	141	0.815603	0.831160	717	0.397490	0.408000	0.324061	
715	0.425175	134	0.022388	151	0.807947	0.831160	715	0.425175	0.429000	0.324093	
717	0.311018	140	0.014286	143	0.818182	1.052454	717	0.311018	0.342000	0.324098	
721	0.288488	146	0.013699	133	0.842105	1.052454	721	0.288488	0.322000	0.324097	
715	0.320280	150	0.000000	135	0.792593	1.052454	715	0.320280	0.336000	0.324101	
736	0.327446	123	0.024390	141	0.808511	1.052454	736	0.327446	0.358000	0.324111	
739	0.299053	115	0.034783	146	0.780822	1.052454	739	0.299053	0.339000	0.324116	
720	0.266667	134	0.119403	146	0.746575	1.052454	720	0.266667	0.317000	0.324114	
729	0.241427	117	0.000000	154	0.727273	1.052454	729	0.241427	0.288000	0.324103	
733	0.240109	128	0.031250	139	0.755396	1.052454	733	0.240109	0.285000	0.324091	
713	0.235624	139	0.000000	148	0.810811	1.052454	713	0.235624	0.288000	0.324080	
728	0.237637	136	0.000000	136	0.705882	1.052454	728	0.237637	0.269000	0.324063	
715	0.230769	135	0.000000	150	0.693333	1.052454	715	0.230769	0.269000	0.324046	
702	0.264957	155	0.019355	143	0.692308	1.052454	702	0.264957	0.288000	0.324035	
734	0.238420	122	0.024590	144	0.770833	1.052454	734	0.238420	0.289000	0.324025	
715	0.236364	143	0.020979	142	0.753521	1.052454	715	0.236364	0.279000	0.324011	
712	0.264045	152	0.013158	136	0.830882	1.052454	712	0.264045	0.303000	0.324005	
720	0.227778	134	0.037313	146	0.794521	1.052454	720	0.227778	0.285000	0.323993	
740	0.220270	140	0.035714	120	0.758333	1.052454	740	0.220270	0.259000	0.323973	
716	0.233240	136	0.022059	148	0.716216	1.052454	716	0.233240	0.276000	0.323959	
718	0.229805	141	0.014184	141	0.723404	1.052454	718	0.229805	0.269000	0.323942	
703	0.224751	142	0.021127	155	0.696774	1.052454	703	0.224751	0.269000	0.323925	
725	0.219310	127	0.015748	148	0.756757	1.052454	725	0.219310	0.273000	0.323910	
729	0.234568	139	0.028777	132	0.757576	1.052454	729	0.234568	0.275000	0.323895	
710	0.239437	151	0.026490	139	0.776978	1.052454	710	0.239437	0.282000	0.323882	
706	0.229462	146	0.027397	148	0.750000	1.052454	706	0.229462	0.277000	0.323868	
758	0.209763	112	0.008929	130	0.761538	1.052454	758	0.209763	0.259000	0.323849	
731	0.242134	139	0.007194	130	0.753846	1.052454	731	0.242134	0.276000	0.323834	
713	0.241234	141	0.007092	146	0.767123	1.052454	713	0.241234	0.285000	0.323822	
720	0.236111	130	0.007692	150	0.793333	1.052454	720	0.236111	0.290000	0.323812	
745	0.244295	137	0.000000	118	0.762712	1.052454	745	0.244295	0.272000	0.323797	
734	0.275204	132	0.015152	134	0.761194	1.052454	734	0.275204	0.306000	0.323791	
739	0.238160	128	0.023438	133	0.691729	1.052454	739	0.238160	0.271000	0.323775	
714	0.219888	158	0.012658	128	0.656250	1.052454	714	0.219888	0.243000	0.323751	
723	0.244813	125	0.016000	152	0.697368	1.052454	723	0.244813	0.285000	0.323739	
724	0.212707	133	0.022556	143	0.727273	1.052454	724	0.212707	0.261000	0.323720	
734	0.217984	138	0.007246	128	0.726562	1.052454	734	0.217984	0.254000	0.323699	
731	0.244870	121	0.016529	148	0.763514	1.052454	731	0.244870	0.294000	0.323690	
726	0.225895	121	0.016529	153	0.816993	1.052454	726	0.225895	0.291000	0.323680	
729	0.263374	140	0.071429	131	0.671756	1.052454	729	0.263374	0.290000	0.323670	
712	0.271067	158	0.018987	130	0.646154	1.052454	712	0.271067	0.280000	0.323657	
740	0.251351	140	0.035714	120	0.675000	1.052454	740	0.251351	0.272000	0.323641	
726	0.232782	124	0.024194	150	0.693333	1.052454	726	0.232782	0.276000	0.323627	
743	0.259758	117	0.017094	140	0.785714	1.052454	743	0.259758	0.305000	0.323622	
723	0.257261	127	0.047244	150	0.740000	1.052454	723	0.257261	0.303000	0.323615	
720	0.281944	133	0.030075	147	0.741497	1.052454	720	0.281944	0.316000	0.323613	
720	0.302778	141	0.000000	139	0.733813	1.052454	720	0.302778	0.320000	0.323612	
723	0.284924	138	0.028986	139	0.741007	1.052454	723	0.284924	0.313000	0.323609	
712	0.238764	138	0.028986	150	0.753333	1.052454	712	0.238764	0.287000	0.323598	
727	0.228336	125	0.040000	148	0.804054	1.052454	727	0.228336	0.290000	0.323588	
749	0.232310	111	0.036036	140	0.735714	1.052454	749	0.232310	0.281000	0.323575	
716	0.247207	115	0.000000	169	0.757396	1.052454	716	0.247207	0.305000	0.323569	
713	0.246844	142	0.000000	145	0.772414	1.052454	713	0.246844	0.288000	0.323559	
750	0.217333	111	0.036036	139	0.762590	1.052454	750	0.217333	0.273000	0.323543	
709	0.256700	124	0.000000	167	0.736527	1.052454	709	0.256700	0.305000	0.323538	
718	0.231198	139	0.035971	143	0.748252	1.052454	718	0.231198	0.278000	0.323524	
707	0.237624	147	0.013605	146	0.684932	1.052454	707	0.237624	0.270000	0.323508	
724	0.209945	123	0.024390	153	0.732026	1.052454	724	0.209945	0.267000	0.323491	
742	0.234501	114	0.008772	144	0.708333	1.052454	742	0.234501	0.277000	0.323477	
726	0.247934	134	0.007463	140	0.757143	1.052454	726	0.247934	0.287000	0.323466	
706	0.186969	129	0.031008	165	0.787879	1.052454	706	0.186969	0.266000	0.323449	
703	0.470839	145	0.006897	152	0.822368	0.588088	703	0.470839	0.457000	0.323489	
747	0.373494	128	0.015625	125	0.792000	0.775224	747	0.373494	0.380000	0.323506	
744	0.376344	113	0.008850	143	0.797203	0.775224	744	0.376344	0.395000	0.323527	
723	0.392808	133	0.007519	144	0.687500	0.775224	723	0.392808	0.384000	0.323546	
725	0.339310	139	0.021583	136	0.750000	0.775224	725	0.339310	0.351000	0.323554	
721	0.416089	132	0.030303	147	0.755102	0.775224	721	0.416089	0.415000	0.323581	
715	0.107692	142	0.021127	143	0.832168	1.529482	715	0.107692	0.199000	0.323544	
714	0.134454	128	0.007812	158	0.778481	1.440946	714	0.134454	0.220000	0.323513	
733	0.356071	126	0.031746	141	0.780142	0.782582	733	0.356071	0.375000	0.323528	
698	0.356734	145	0.027586	157	0.745223	0.782582	698	0.356734	0.370000	0.323542	
734	0.359673	131	0.015267	135	0.703704	0.782582	734	0.359673	0.361000	0.323553	
724	0.338398	133	0.052632	143	0.713287	0.782582	724	0.338398	0.354000	0.323562	
726	0.347107	141	0.028369	133	0.639098	0.782582	726	0.347107	0.341000	0.323568	
726	0.385675	141	0.021277	133	0.706767	0.782582	726	0.385675	0.377000	0.323584	
702	0.343305	157	0.019108	141	0.829787	0.782582	702	0.343305	0.361000	0.323595	
719	0.372740	149	0.020134	132	0.840909	0.782582	719	0.372740	0.382000	0.323612	
708	0.382768	146	0.006849	146	0.794521	0.782582	708	0.382768	0.388000	0.323631	
706	0.379603	152	0.039474	142	0.823944	0.782582	706	0.379603	0.391000	0.323651	
720	0.419444	137	0.000000	143	0.790210	0.782582	720	0.419444	0.415000	0.323679	
742	0.277628	140	0.035714	118	0.711864	1.114678	742	0.277628	0.295000	0.323670	
